year,census,pop,cont_orig,cont_dest,site,treatment,block,plant_ID,sex,survival,longevity,basal_lvs,stem_lvs,total_lvs,bolt_ht,bolt_num,status,rep_spd,flwr_num,frt_num,frt_hadena,reproduced,smut,num_smutted_fl,leaf_herb,gen_ENMY,spec_ENMY,sire,dam,sibship,sire.pop,dam.pop,Structure_region
2008,2008summer,KIS,Europe,NorthAmerica,CA,CN,CA09,885,M,A,7,0.0,12.0,12.0,46.0,1.0,B,1.0,,,,Y,H,,0.0,0.0,0.0,49,50,25,2,2,2
2008,2008summer,KIS,Europe,NorthAmerica,CA,CN,CA11,1017,,D,4,,,,,,,4.0,,,,,,,,,,49,50,25,2,2,2
2008,2008summer,KIS,Europe,NorthAmerica,CA,CN,CA12,4,M,A,7,0.0,18.0,18.0,25.0,2.0,B,1.0,,,,Y,H,,0.0,0.0,0.0,49,50,25,2,2,2
2006,2006summer,LAU,Europe,Europe,CH,CN,CH01,2697,,A,1,10.0,,10.0,,,V,,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,CH,FI,CH01,2711,,A,2,11.0,,11.0,,,V,,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,CH,FI,CH01,2689,F,A,6,18.0,,18.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,CH,CN,CH04,2702,,A,1,4.0,,4.0,,,V,,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,CH,FI,CH04,2690,M,A,6,9.0,,9.0,,,V,3.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,CH,CN,CH05,2721,,A,1,4.0,,4.0,,,V,,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,CH,FI,CH06,2687,,A,4,12.0,,12.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,CH,CN,CH07,2723,F,A,7,12.0,,12.0,,,V,3.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,CH,CN,CH10,2695,M,A,7,14.0,,14.0,,,V,3.0,,,,,H,,2.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,CH,FI,CH12,2698,M,A,6,6.0,8.0,14.0,12.0,1.0,B,1.0,,,,,H,,2.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,UK,CN,UK03,2686,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,UK,CN,UK07,2706,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,UK,CN,UK08,2684,M,A,5,29.0,,29.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,UK,FI,UK08,2691,,A,1,0.0,,0.0,,,V,,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,UK,CN,UK11,2705,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,UK,CN,UK11,2704,,A,7,0.0,16.0,16.0,17.0,1.0,B,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,UK,FI,UK11,2713,,A,7,13.0,,13.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,UK,CN,UK12,2699,M,A,5,0.0,0.0,0.0,18.0,1.0,B,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,Europe,UK,FI,UK12,2701,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,CN,VA04,2707,M,A,7,16.0,,16.0,,,V,4.0,,,,,H,,0.0,1.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,FI,VA04,2700,F,A,7,0.0,53.0,53.0,79.0,2.0,FR,1.0,0.0,9.0,,N,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,FI,VA04,2688,M,A,3,0.0,54.0,54.0,162.0,3.0,FL,1.0,10.0,,,,H,,3.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,FI,VA07,2716,M,A,7,9.0,76.0,85.0,43.0,1.0,FL,1.0,0.0,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,CN,VA08,2722,M,A,7,11.0,20.0,31.0,28.0,1.0,B,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,FI,VA09,2718,F,A,5,27.0,,27.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,CN,VA11,2685,,A,7,17.0,,17.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,CN,VA11,2694,MF,A,7,5.0,80.0,85.0,88.0,2.0,FL,1.0,1.0,,,,H,,3.0,1.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,CN,VA11,2703,M,A,4,3.0,,3.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,CN,VA12,2715,,A,3,23.0,,23.0,,,V,,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,CN,VA12,2708,,A,2,8.0,,8.0,,,V,,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,FI,VA12,2693,,A,7,40.0,,40.0,,,V,4.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,VA,FI,VA12,2712,M,A,6,21.0,,21.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,CN,CA01,2709,F,A,7,0.0,12.0,12.0,26.0,2.0,FL,1.0,0.0,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,CN,CA01,2717,F,A,7,6.0,14.0,20.0,23.0,1.0,FL,1.0,0.0,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,FI,CA02,2720,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,CN,CA03,2719,F,A,6,0.0,,0.0,,,V,2.0,,,,,H,,3.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,FI,CA03,2724,F,A,7,0.0,5.0,5.0,36.0,2.0,FR,1.0,0.0,1.0,,N,H,,0.0,1.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,FI,CA03,2692,F,A,7,2.0,0.0,2.0,50.0,2.0,FR,1.0,0.0,2.0,,N,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,FI,CA05,2725,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,FI,CA09,2696,M,A,7,2.0,17.0,19.0,113.0,3.0,B,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,CN,CA12,2714,,A,7,0.0,8.0,8.0,40.0,2.0,B,1.0,,,,,H,,1.0,1.0,0.0,51,52,26,1,1,1
2006,2006summer,LAU,Europe,NorthAmerica,CA,FI,CA12,2710,F,A,7,2.0,,2.0,,,V,4.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,CN,CH01,2697,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,FI,CH01,2711,,A,2,8.0,,8.0,,,V,,,,,,H,,1.0,1.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,FI,CH01,2689,F,A,6,20.0,,20.0,,,V,3.0,,,,,H,,0.0,1.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,CN,CH04,2702,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,FI,CH04,2690,M,A,6,16.0,,16.0,,,V,3.0,,,,,H,,1.0,1.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,CN,CH05,2721,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,FI,CH06,2687,,A,4,16.0,,16.0,,,V,3.0,,,,,H,,1.0,1.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,CN,CH07,2723,F,A,7,20.0,,20.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,CN,CH10,2695,M,A,7,16.0,,16.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,CH,FI,CH12,2698,M,A,6,13.0,,13.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,UK,CN,UK03,2686,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,UK,CN,UK07,2706,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,UK,CN,UK08,2684,M,A,5,15.0,,15.0,,,V,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,UK,FI,UK08,2691,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,UK,CN,UK11,2705,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,UK,CN,UK11,2704,,A,7,0.0,0.0,0.0,10.0,1.0,B,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,UK,FI,UK11,2713,,A,7,16.0,,16.0,,,V,3.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,UK,CN,UK12,2699,M,A,5,0.0,36.0,36.0,51.0,1.0,FL,1.0,2.0,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,Europe,UK,FI,UK12,2701,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,CN,VA04,2707,M,A,7,14.0,,14.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,FI,VA04,2700,F,A,7,19.0,,19.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,FI,VA04,2688,M,A,3,22.0,,22.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,FI,VA07,2716,M,A,7,0.0,,0.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,CN,VA08,2722,M,A,7,19.0,,19.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,FI,VA09,2718,F,A,5,29.0,,29.0,,,V,4.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,CN,VA11,2685,,A,7,0.0,,0.0,,,V,4.0,,,,,H,,3.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,CN,VA11,2694,MF,A,7,24.0,,24.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,CN,VA11,2703,M,A,4,4.0,,4.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,CN,VA12,2715,,A,3,10.0,,10.0,,,V,,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,CN,VA12,2708,,A,2,0.0,,0.0,,,V,,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,FI,VA12,2693,,A,7,44.0,,44.0,,,V,4.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,VA,FI,VA12,2712,M,A,6,46.0,,46.0,,,V,4.0,,,,,H,,0.0,1.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,CN,CA01,2709,F,A,7,14.0,26.0,40.0,26.0,2.0,B,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,CN,CA01,2717,F,A,7,17.0,,17.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,FI,CA02,2720,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,CN,CA03,2719,F,A,6,9.0,18.0,27.0,6.0,1.0,B,2.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,FI,CA03,2724,F,A,7,15.0,,15.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,FI,CA03,2692,F,A,7,13.0,,13.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,FI,CA05,2725,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,FI,CA09,2696,M,A,7,17.0,,17.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,CN,CA12,2714,,A,7,0.0,,0.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2006,2006winter,LAU,Europe,NorthAmerica,CA,FI,CA12,2710,F,A,7,9.0,,9.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,CN,CH01,2697,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,FI,CH01,2711,,D,2,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,FI,CH01,2689,F,A,6,0.0,,0.0,,1.0,B,3.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,CN,CH04,2702,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,FI,CH04,2690,M,A,6,0.0,,0.0,,2.0,B,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,CN,CH05,2721,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,FI,CH06,2687,,A,4,0.0,,0.0,,3.0,B,3.0,,,,,H,,2.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,CN,CH07,2723,F,A,7,0.0,,0.0,,2.0,B,3.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,CN,CH10,2695,M,A,7,0.0,,0.0,,3.0,B,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,CH,FI,CH12,2698,M,A,6,0.0,,0.0,,1.0,B,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,UK,CN,UK03,2686,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,UK,CN,UK07,2706,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,UK,CN,UK08,2684,M,A,5,0.0,42.0,42.0,56.0,1.0,B,3.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,UK,FI,UK08,2691,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,UK,CN,UK11,2705,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,UK,CN,UK11,2704,,A,7,0.0,10.0,10.0,8.0,2.0,B,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,UK,FI,UK11,2713,,A,7,0.0,16.0,16.0,17.0,1.0,B,3.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,UK,CN,UK12,2699,M,A,5,0.0,36.0,36.0,38.0,1.0,B,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,Europe,UK,FI,UK12,2701,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,CN,VA04,2707,M,A,7,10.0,,10.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,FI,VA04,2700,F,A,7,28.0,,28.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,FI,VA04,2688,M,A,3,2.0,,2.0,,,V,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,FI,VA07,2716,M,A,7,19.0,,19.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,CN,VA08,2722,M,A,7,10.0,,10.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,FI,VA09,2718,F,A,5,17.0,,17.0,,,V,4.0,,,,,H,,2.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,CN,VA11,2685,,A,7,32.0,,32.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,CN,VA11,2694,MF,A,7,40.0,,40.0,,,V,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,CN,VA11,2703,M,A,4,0.0,,0.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,CN,VA12,2715,,A,3,4.0,,4.0,,,V,,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,CN,VA12,2708,,D,2,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,FI,VA12,2693,,A,7,4.0,,4.0,,,V,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,VA,FI,VA12,2712,M,A,6,15.0,,15.0,,,V,4.0,,,,,H,,2.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,CN,CA01,2709,F,A,7,38.0,,38.0,,,V,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,CN,CA01,2717,F,A,7,26.0,,26.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,FI,CA02,2720,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,CN,CA03,2719,F,A,6,17.0,,17.0,,,V,2.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,FI,CA03,2724,F,A,7,25.0,,25.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,FI,CA03,2692,F,A,7,32.0,,32.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,FI,CA05,2725,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,FI,CA09,2696,M,A,7,11.0,16.0,27.0,16.0,3.0,B,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,CN,CA12,2714,,A,7,1.0,7.0,8.0,2.0,1.0,B,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007spring,LAU,Europe,NorthAmerica,CA,FI,CA12,2710,F,A,7,18.0,,18.0,,,V,4.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,CN,CH01,2697,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,FI,CH01,2711,,D,2,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,FI,CH01,2689,F,A,6,0.0,97.0,97.0,171.0,4.0,FR,3.0,4.0,65.0,,N,H,,2.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,CN,CH04,2702,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,FI,CH04,2690,M,A,6,0.0,48.0,48.0,70.0,1.0,FL,3.0,8.0,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,CN,CH05,2721,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,FI,CH06,2687,,A,4,0.0,0.0,0.0,77.0,1.0,B,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,CN,CH07,2723,F,A,7,0.0,60.0,60.0,89.0,2.0,FR,3.0,1.0,3.0,,N,H,,1.0,1.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,CN,CH10,2695,M,A,7,0.0,98.0,98.0,195.0,3.0,FL,3.0,38.0,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,CH,FI,CH12,2698,M,A,6,0.0,14.0,14.0,49.0,1.0,FL,1.0,5.0,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,UK,CN,UK03,2686,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,UK,CN,UK07,2706,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,UK,CN,UK08,2684,M,A,5,16.0,52.0,68.0,94.0,1.0,FL,3.0,4.0,,,,H,,0.0,1.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,UK,FI,UK08,2691,,D,1,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,UK,CN,UK11,2705,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,UK,CN,UK11,2704,,A,7,0.0,16.0,16.0,22.0,1.0,B,1.0,,,,,H,,2.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,UK,FI,UK11,2713,,A,7,0.0,10.0,10.0,17.0,1.0,B,3.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,UK,CN,UK12,2699,M,A,5,2.0,43.0,45.0,96.0,1.0,FL,1.0,9.0,,,,H,,2.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,Europe,UK,FI,UK12,2701,,D,0,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,CN,VA04,2707,M,A,7,0.0,28.0,28.0,59.0,2.0,FL,4.0,2.0,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,FI,VA04,2700,F,A,7,0.0,84.0,84.0,129.0,4.0,FR,1.0,1.0,4.0,,N,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,FI,VA04,2688,M,D,3,,,,,,,1.0,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,FI,VA07,2716,M,A,7,42.0,,42.0,,,V,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,CN,VA08,2722,M,A,7,0.0,29.0,29.0,35.0,1.0,B,1.0,,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,FI,VA09,2718,F,A,5,0.0,57.0,57.0,117.0,5.0,FL,4.0,1.0,,,,H,,1.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,CN,VA11,2685,,A,7,0.0,66.0,66.0,78.0,5.0,B,4.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,CN,VA11,2694,MF,A,7,0.0,94.0,94.0,129.0,7.0,B,1.0,,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,CN,VA11,2703,M,A,4,,,,145.0,6.0,FL,4.0,6.0,,,,H,,0.0,0.0,0.0,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,CN,VA12,2715,,D,3,,,,,,,,,,,,,,,,,51,52,26,1,1,1
2007,2007summer,LAU,Europe,NorthAmerica,VA,CN,VA12,2708,,D,2,,,,,,,,,,,,,,,,,51,52,26,1,1,1
