year,census,pop,cont_orig,cont_dest,site,treatment,block,plant_ID,sex,survival,longevity,basal_lvs,stem_lvs,total_lvs,bolt_ht,bolt_num,status,rep_spd,flwr_num,frt_num,frt_hadena,reproduced,smut,num_smutted_fl,leaf_herb,gen_ENMY,spec_ENMY
2007,2007winter,CHELL,NorthAmerica,Europe,UK,FI,UK12,941,NaN,D,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,DK5,Europe,Europe,UK,FI,UK12,724,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,CEG,Europe,Europe,UK,FI,UK12,2856,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,BDA,Europe,Europe,UK,FI,UK12,1382,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,SNY,NorthAmerica,Europe,UK,FI,UK12,3135,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,RNY,NorthAmerica,Europe,UK,FI,UK12,1846,F,A,5,13,34,47,97,2,B,2,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,GAP,Europe,NorthAmerica,VA,CN,VA01,1521,F,A,7,7,NaN,7,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PJA,Europe,NorthAmerica,VA,CN,VA01,2765,F,A,7,12,NaN,12,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,CN,VA01,762,F,A,7,6,0,6,45,1,FR,4,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,ZAG,Europe,NorthAmerica,VA,CN,VA01,2620,NaN,D,4,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,CN,VA01,1471,NaN,A,5,2,NaN,2,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,CN,VA01,2444,M,A,5,2,NaN,2,NaN,NaN,V,3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,CN,VA01,2456,NaN,A,7,5,6,11,23,1,B,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,CN,VA01,1284,F,A,5,0,0,0,45,1,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,SVL1,Europe,NorthAmerica,VA,CN,VA01,1643,F,A,6,0,0,0,66,1,FR,1,NaN,3,NaN,N,H,NaN,0,0,0
2007,2007winter,BZE,Europe,NorthAmerica,VA,CN,VA01,961,F,A,7,20,9,29,37,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,1,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,CN,VA01,2280,NaN,A,7,0,NaN,0,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,CN,VA01,85,F,A,7,0,2,2,69,2,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,ROD,Europe,NorthAmerica,VA,CN,VA01,43,NaN,A,7,9,NaN,9,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SG,Europe,NorthAmerica,VA,CN,VA01,1653,F,A,7,4,0,4,40,1,FR,4,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,CN,VA01,867,NaN,A,6,0,4,4,NaN,NaN,B,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,CN,VA01,285,M,A,7,0,NaN,0,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,CN,VA01,963,F,A,7,2,5,7,58,2,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,CN,VA01,53,F,A,6,6,NaN,6,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,SG,Europe,NorthAmerica,VA,CN,VA01,2158,F,A,7,2,1,3,60,1,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,KIS,Europe,NorthAmerica,VA,CN,VA01,2633,NaN,A,6,1,4,5,18,1,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,OSE1,Europe,NorthAmerica,VA,CN,VA01,696,NaN,A,5,2,NaN,2,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SG,Europe,NorthAmerica,VA,CN,VA01,2498,NaN,A,5,4,NaN,4,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,CN,VA01,372,F,A,7,2,0,2,99,2,FR,1,NaN,5,NaN,N,H,NaN,0,0,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,CN,VA01,1281,NaN,D,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,CN,VA01,1229,M,A,5,2,NaN,2,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,EGR,Europe,NorthAmerica,VA,CN,VA01,446,NaN,A,7,2,NaN,2,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,CN,VA01,1992,M,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,CN,VA01,1024,NaN,A,5,0,NaN,0,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,FI,VA01,998,F,A,7,0,0,0,21,1,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,MON,Europe,NorthAmerica,VA,FI,VA01,2031,M,A,7,0,2,2,25,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,FI,VA01,2009,M,A,5,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,FI,VA01,2564,F,A,7,0,2,2,146,3,FR,4,NaN,6,NaN,N,H,NaN,0,0,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,FI,VA01,2272,M,A,7,0,NaN,0,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,FI,VA01,1718,F,A,7,0,0,0,57,1,FR,4,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,FI,VA01,46,NaN,A,7,2,1,3,20,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,HNKS,NorthAmerica,NorthAmerica,VA,FI,VA01,3061,F,A,6,4,NaN,4,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,FI,VA01,64,F,A,7,0,11,11,61,2,FR,4,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,FI,VA01,1020,M,A,7,2,NaN,2,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,FI,VA01,1587,F,A,5,0,0,0,40,1,FR,3,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,BZE,Europe,NorthAmerica,VA,FI,VA01,1815,F,A,7,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PRG,Europe,NorthAmerica,VA,FI,VA01,1972,NaN,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,FI,VA01,656,F,A,7,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,UNILL,Europe,NorthAmerica,VA,FI,VA01,2820,M,A,7,2,NaN,2,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,FI,VA01,1810,F,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,EGR,Europe,NorthAmerica,VA,FI,VA01,510,M,A,7,0,4,4,26,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,FI,VA01,1245,M,A,6,0,4,4,17,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,GODA,Europe,NorthAmerica,VA,FI,VA01,451,F,A,7,0,0,0,66,1,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,BDA,Europe,NorthAmerica,VA,FI,VA01,2234,M,A,5,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SASA,NorthAmerica,NorthAmerica,VA,FI,VA01,14,F,A,7,0,4,4,51,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,ZAG,Europe,NorthAmerica,VA,FI,VA01,116,M,A,7,0,10,10,32,1,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,FI,VA01,2302,F,D,4,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,OSE1,Europe,NorthAmerica,VA,FI,VA01,1527,NaN,D,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,FI,VA01,164,F,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,BER,Europe,NorthAmerica,VA,FI,VA01,1741,F,A,7,2,NaN,2,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,BER,Europe,NorthAmerica,VA,FI,VA01,2283,F,A,7,2,0,2,20,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,CN,VA02,825,NaN,A,5,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,OSE1,Europe,NorthAmerica,VA,CN,VA02,608,M,D,4,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,CEG,Europe,NorthAmerica,VA,CN,VA02,2849,F,A,7,0,0,0,62,2,FR,3,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,PRG,Europe,NorthAmerica,VA,CN,VA02,1171,F,A,7,4,0,4,48,1,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,GAP,Europe,NorthAmerica,VA,CN,VA02,1393,F,A,7,22,NaN,22,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,CN,VA02,1847,M,A,5,0,4,4,11,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,CN,VA02,1842,M,A,5,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,S,NaN,0,0,1
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,CN,VA02,1550,NaN,A,5,3,NaN,3,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,DK7,Europe,NorthAmerica,VA,CN,VA02,3016,F,A,7,0,2,2,44,1,FR,4,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,CN,VA02,3022,F,A,7,6,0,6,44,1,FR,1,NaN,4,NaN,N,H,NaN,0,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,CN,VA02,938,NaN,A,5,2,NaN,2,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,KIS,Europe,NorthAmerica,VA,CN,VA02,145,S,A,7,0,0,0,5,1,B,1,NaN,NaN,NaN,NaN,S,NaN,0,0,1
2007,2007winter,MAI,Europe,NorthAmerica,VA,CN,VA02,95,F,A,7,0,4,4,97,2,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,CN,VA02,1226,F,A,7,0,1,1,28,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,CN,VA02,722,M,A,5,4,2,6,56,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,HNKS,NorthAmerica,NorthAmerica,VA,CN,VA02,3059,F,A,7,4,10,14,44,1,FR,4,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,GODA,Europe,NorthAmerica,VA,CN,VA02,137,M,A,5,0,1,1,5,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,1,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,CN,VA02,1060,F,A,5,0,0,0,59,2,FR,4,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,ZAG,Europe,NorthAmerica,VA,CN,VA02,612,NaN,A,7,0,0,0,66,2,B,4,NaN,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,CN,VA02,1750,F,A,7,0,0,0,30,1,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,OSE1,Europe,NorthAmerica,VA,CN,VA02,1693,NaN,D,4,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,CN,VA02,2608,F,A,7,0,6,6,41,1,B,1,NaN,NaN,NaN,NaN,H,NaN,2,2,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,CN,VA02,401,F,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,CN,VA02,1307,M,A,6,0,0,0,74,2,B,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,CN,VA02,1797,M,A,7,0,NaN,0,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,CN,VA02,1985,F,A,7,0,0,0,27,1,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,CN,VA02,1438,F,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,S,NaN,0,0,1
2007,2007winter,UNILL,Europe,NorthAmerica,VA,CN,VA02,2805,F,A,7,4,6,10,71,2,FR,1,NaN,2,NaN,N,H,NaN,2,1,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,FI,VA02,2452,M,A,5,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,ROS,Europe,NorthAmerica,VA,FI,VA02,1811,NaN,A,7,6,NaN,6,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,OSE1,Europe,NorthAmerica,VA,FI,VA02,723,M,A,7,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,FI,VA02,1076,F,A,7,0,0,0,56,2,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,DK5,Europe,NorthAmerica,VA,FI,VA02,625,F,A,7,0,34,34,63,2,FR,4,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,CRE2,Europe,NorthAmerica,VA,FI,VA02,2030,F,A,5,2,NaN,2,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,FI,VA02,2022,M,A,5,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,UNILL,Europe,NorthAmerica,VA,FI,VA02,2814,F,A,5,0,0,0,29,1,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,SVL1,Europe,NorthAmerica,VA,FI,VA02,1358,F,A,7,0,0,0,136,2,FR,4,NaN,7,NaN,N,H,NaN,0,0,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,FI,VA02,1002,F,A,7,10,10,20,34,2,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,FI,VA02,521,F,A,6,0,0,0,38,1,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,FI,VA02,3025,F,A,7,0,0,0,108,3,FR,4,NaN,4,NaN,N,H,NaN,0,0,0
2007,2007winter,DK7,Europe,NorthAmerica,VA,FI,VA02,3012,NaN,A,7,12,NaN,12,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,FI,VA02,1385,F,A,7,6,2,8,57,2,FR,1,NaN,3,NaN,N,H,NaN,1,0,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,FI,VA02,516,M,A,7,8,4,12,84,2,FL,1,0,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,FI,VA02,264,M,A,7,15,54,69,249,4,FL,4,9,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,GODA,Europe,NorthAmerica,VA,FI,VA02,1046,F,A,7,4,0,4,18,1,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,RRW,NorthAmerica,NorthAmerica,VA,FI,VA02,1745,M,A,6,0,NaN,0,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,FI,VA02,1798,NaN,A,5,0,NaN,0,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,FI,VA02,2189,F,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,FI,VA02,1282,M,A,7,24,NaN,24,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,FI,VA02,572,F,A,5,0,0,0,15,1,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,BZE,Europe,NorthAmerica,VA,FI,VA02,949,M,A,7,12,3,15,15,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,FI,VA02,1491,M,A,6,2,NaN,2,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,FI,VA02,2380,F,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,FI,VA02,1465,F,A,7,0,NaN,0,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,RVVW,NorthAmerica,NorthAmerica,VA,FI,VA02,1172,M,A,7,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,DK5,Europe,NorthAmerica,VA,FI,VA02,458,F,A,7,6,7,13,48,2,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007winter,CRE2,Europe,NorthAmerica,VA,CN,VA03,2336,M,A,7,1,4,5,41,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,CN,VA03,156,NaN,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PRG,Europe,NorthAmerica,VA,CN,VA03,2430,F,A,7,0,2,2,87,1,FR,4,NaN,2,NaN,N,H,NaN,1,0,0
2007,2007winter,PLZ,Europe,NorthAmerica,VA,CN,VA03,2479,F,A,7,14,2,16,36,1,FR,1,NaN,2,NaN,N,H,NaN,1,0,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,CN,VA03,114,M,A,7,10,20,30,68,2,FL,1,1,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,OSE1,Europe,NorthAmerica,VA,CN,VA03,2526,NaN,D,4,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,CN,VA03,1113,M,A,6,4,15,19,14,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,CN,VA03,2590,F,A,7,0,9,9,129,3,FR,1,NaN,4,NaN,N,H,NaN,0,0,0
2007,2007winter,OSE1,Europe,NorthAmerica,VA,CN,VA03,2057,NaN,D,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,CN,VA03,714,M,A,7,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,CN,VA03,425,F,A,7,28,51,79,111,2,FR,1,NaN,2,NaN,N,H,NaN,2,1,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,CN,VA03,104,M,A,7,12,7,19,79,2,FL,1,1,NaN,NaN,NaN,H,NaN,2,1,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,CN,VA03,985,F,A,7,0,0,0,36,1,FR,4,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,CN,VA03,74,F,A,7,14,26,40,48,1,FR,1,NaN,2,NaN,N,H,NaN,1,1,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,CN,VA03,1806,F,A,7,4,9,13,112,2,FR,1,1,5,NaN,N,H,NaN,2,1,0
2007,2007winter,SVL1,Europe,NorthAmerica,VA,CN,VA03,1338,F,A,7,18,10,28,80,2,FR,1,NaN,4,NaN,N,H,NaN,1,1,0
2007,2007winter,SG,Europe,NorthAmerica,VA,CN,VA03,2217,F,A,7,0,44,44,72,2,FR,4,1,1,NaN,N,H,NaN,1,1,0
2007,2007winter,EGR,Europe,NorthAmerica,VA,CN,VA03,1155,M,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,CN,VA03,844,M,A,7,8,NaN,8,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,1,0
2007,2007winter,PDRV,NorthAmerica,NorthAmerica,VA,CN,VA03,3024,M,A,7,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,CN,VA03,398,M,A,7,1,4,5,42,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,2,0
2007,2007winter,DK5,Europe,NorthAmerica,VA,CN,VA03,1564,NaN,A,7,0,NaN,NaN,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,GAP,Europe,NorthAmerica,VA,CN,VA03,1195,F,A,6,7,NaN,7,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,1,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,CN,VA03,421,F,A,7,0,15,15,139,3,FR,1,NaN,6,NaN,N,H,NaN,1,1,0
2007,2007winter,SVL1,Europe,NorthAmerica,VA,CN,VA03,709,M,A,7,0,3,3,21,1,B,4,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,CN,VA03,48,F,A,7,2,7,9,28,1,FR,1,NaN,1,NaN,N,H,NaN,1,1,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,CN,VA03,699,M,A,6,7,1,8,5,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,EGR,Europe,NorthAmerica,VA,CN,VA03,1828,F,A,7,0,34,34,162,3,FR,1,NaN,6,NaN,N,H,NaN,1,1,0
2007,2007winter,UNILL,Europe,NorthAmerica,VA,FI,VA03,2784,F,A,7,2,13,15,57,2,FR,1,NaN,5,NaN,N,H,NaN,1,1,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,FI,VA03,1183,M,A,5,3,NaN,3,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,FI,VA03,1765,M,A,7,0,5,5,45,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,FI,VA03,1959,M,A,7,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,S,NaN,0,0,1
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,FI,VA03,23,M,A,7,20,NaN,20,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,FI,VA03,174,M,A,7,0,7,7,54,3,B,1,NaN,NaN,NaN,NaN,H,NaN,2,1,0
2007,2007winter,ROS,Europe,NorthAmerica,VA,FI,VA03,2679,F,A,7,0,1,1,49,2,FR,4,NaN,3,NaN,N,H,NaN,0,0,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,FI,VA03,3027,F,A,7,0,0,0,95,2,FR,4,NaN,2,NaN,N,H,NaN,0,0,0
